GenBank_ID	NCBI_taxid	NCBI_phylum	NCBI_class	NCBI_order	NCBI_family	NCBI_genus	NCBI_species	In_default_rep_db
NC_039638	486690	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera_vesicaria	FALSE
NC_058732	2875971	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera_x_heckrottii	FALSE
NC_045055	179859	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Morina	Morina_alba	TRUE
NC_069295	180071	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Morina	Morina_chinensis	FALSE
NC_045046	180562	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Morina	Morina_longifolia	FALSE
NC_080497	2054533	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Morina	Morina_nepalensis	FALSE
NC_054306	179860	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Nardostachys	Nardostachys_jatamansi	TRUE
NC_045047	180073	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Patrinia	Patrinia_heterophylla	TRUE
NC_061006	1530334	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Patrinia	Patrinia_monandra	FALSE
NC_060729	59172	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Patrinia	Patrinia_rupestris	FALSE
NC_036835	245822	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Patrinia	Patrinia_saniculifolia	FALSE
NC_042178	300888	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Patrinia	Patrinia_scabiosifolia	FALSE
NC_045048	180074	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Patrinia	Patrinia_scabra	FALSE
NC_042190	183944	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Patrinia	Patrinia_villosa	FALSE
NC_065840	1161150	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Scabiosa	Scabiosa_comosa	TRUE
NC_045050	180067	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Scabiosa	Scabiosa_tschiliensis	FALSE
NC_047443	105885	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Symphoricarpos	Symphoricarpos_orbiculatus	TRUE
NC_054265	180065	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Symphoricarpos	Symphoricarpos_sinensis	FALSE
NC_045219	134525	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Triosteum	Triosteum_himalayanum	TRUE
NC_037952	134526	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Triosteum	Triosteum_pinnatifidum	FALSE
NC_068129	134527	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Triosteum	Triosteum_sinuatum	FALSE
NC_045051	59180	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Triplostegia	Triplostegia_glandulifera	TRUE
NC_072070	179861	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Triplostegia	Triplostegia_grandiflora	FALSE
NC_065841	105907	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Valeriana	Valeriana_fauriei	TRUE
NC_067975	59170	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Valeriana	Valeriana_jatamansi	FALSE
NC_045052	19953	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Valeriana	Valeriana_officinalis	FALSE
NC_065842	59166	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Valerianella	Valerianella_locusta	TRUE
NC_070276	761856	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Vesalea	Vesalea_mexicana	TRUE
NC_070277	761857	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Vesalea	Vesalea_occidentalis	FALSE
NC_037950	79612	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Weigela	Weigela_florida	TRUE
NC_040937	79615	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Weigela	Weigela_japonica	FALSE
NC_045063	486693	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Zabelia	Zabelia_biflora	TRUE
NC_046599	1112105	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Zabelia	Zabelia_dielsii	FALSE
NC_057105	2803976	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Zabelia	Zabelia_insularis	FALSE
NC_045053	86867	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Zabelia	Zabelia_triflora	FALSE
NC_057106	761861	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Zabelia	Zabelia_tyaihyoni	FALSE
NC_041492	2545981	Streptophyta	Magnoliopsida	Cardiopteridales	Cardiopteridaceae	Gonocaryum	Gonocaryum_lobbianum	TRUE
NC_010323	3649	Streptophyta	Magnoliopsida	Brassicales	Caricaceae	Carica	Carica_papaya	TRUE
NC_065369	2759058	Streptophyta	Magnoliopsida	Brassicales	Caricaceae	Vasconcellea	Vasconcellea_carvalhoae	TRUE
NC_049867	35926	Streptophyta	Magnoliopsida	Brassicales	Caricaceae	Vasconcellea	Vasconcellea_cundinamarcensis	FALSE
NC_047484	389109	Streptophyta	Magnoliopsida	Lamiales	Carlemanniaceae	Silvianthus	Silvianthus_bracteatus	TRUE
NC_061179	72385	Streptophyta	Magnoliopsida	Malpighiales	Caryocaraceae	Caryocar	Caryocar_glabrum	TRUE
NC_087605	2603716	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Acanthophyllum	Acanthophyllum_pungens	TRUE
NC_023357	39848	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Agrostemma	Agrostemma_githago	TRUE
NC_085475	1137813	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Arenaria	Arenaria_przewalskii	TRUE
NC_085474	1137814	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Arenaria	Arenaria_roborowskii	FALSE
NC_065316	254029	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Arenaria	Arenaria_serpyllifolia	FALSE
NC_082439	271556	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cerastium	Cerastium_alpinum	TRUE
NC_082440	271554	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cerastium	Cerastium_arcticum	FALSE
NC_066897	3580	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cerastium	Cerastium_glomeratum	FALSE
NC_082441	271557	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cerastium	Cerastium_nigrescens	FALSE
NC_053724	2731706	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Colobanthus	Colobanthus_acicularis	TRUE
NC_053722	1479339	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Colobanthus	Colobanthus_affinis	FALSE
NC_036424	308174	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Colobanthus	Colobanthus_apetalus	FALSE
NC_053721	2304412	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Colobanthus	Colobanthus_lycopodioides	FALSE
NC_053720	2731702	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Colobanthus	Colobanthus_nivicola	FALSE
NC_053719	2731703	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Colobanthus	Colobanthus_pulvinatus	FALSE
NC_028080	552857	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Colobanthus	Colobanthus_quitensis	FALSE
NC_053723	1205715	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Colobanthus	Colobanthus_subulatus	FALSE
NC_082202	278075	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus_barbatus	TRUE
NC_039650	3570	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus_caryophyllus	FALSE
NC_053731	118431	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus_chinensis	FALSE
NC_082199	3066113	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus_chinensis_x_Dianthus_cincinnatus	FALSE
NC_082200	3066112	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus_cincinnatus	FALSE
NC_050834	713924	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus_longicalyx	FALSE
NC_087621	325518	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus_nudiflorus	FALSE
NC_082201	288950	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus_superbus	FALSE
NC_087606	191453	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Drymaria	Drymaria_cordata	TRUE
NC_069855	1701049	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Eremogone	Eremogone_acicularis	TRUE
NC_069856	1701016	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Eremogone	Eremogone_brevipetala	FALSE
NC_069857	645222	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Eremogone	Eremogone_bryophylla	FALSE
NC_087607	1701062	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Eremogone	Eremogone_griffithii	FALSE
NC_085476	645710	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Eremogone	Eremogone_kansuensis	FALSE
NC_036812	157677	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Gymnocarpos	Gymnocarpos_przewalskii	TRUE
NC_067946	2306223	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Gypsophila	Gypsophila_huashanensis	TRUE
NC_058757	1830165	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Gypsophila	Gypsophila_oldhamiana	FALSE
NC_087608	1291635	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Gypsophila	Gypsophila_pacifica	FALSE
NC_087609	1137863	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Gypsophila	Gypsophila_patrinii	FALSE
NC_040936	39387	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Gypsophila	Gypsophila_vaccaria	FALSE
NC_087610	115624	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Herniaria	Herniaria_glabra	TRUE
NC_084099	228244	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Myosoton	Myosoton_aquaticum	TRUE
NC_066008	157622	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Paronychia	Paronychia_argentea	TRUE
NC_087612	330176	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Paronychia	Paronychia_canadensis	FALSE
NC_087613	46121	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Petrorhagia	Petrorhagia_saxifraga	TRUE
NC_045947	39860	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Psammosilene	Psammosilene_tunicoides	TRUE
NC_068228	1137890	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Pseudostellaria	Pseudostellaria_davidii	TRUE
NC_058231	1205770	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Pseudostellaria	Pseudostellaria_heterantha	FALSE
NC_044183	418402	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Pseudostellaria	Pseudostellaria_heterophylla	FALSE
NC_068229	1895974	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Pseudostellaria	Pseudostellaria_japonica	FALSE
NC_039454	2038704	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Pseudostellaria	Pseudostellaria_longipedicellata	FALSE
NC_039974	2038705	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Pseudostellaria	Pseudostellaria_okamotoi	FALSE
NC_041166	1137891	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Pseudostellaria	Pseudostellaria_palibiniana	FALSE
NC_041462	2035848	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Pseudostellaria	Pseudostellaria_setulosa	FALSE
NC_087614	1895980	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Pseudostellaria	Pseudostellaria_sylvatica	FALSE
NC_087611	1155345	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Sabulina	Sabulina_tenuifolia	TRUE
NC_087615	254022	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Sagina	Sagina_japonica	TRUE
NC_087616	270411	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Schiedea	Schiedea_hookeri	TRUE
NC_069858	1701025	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Shivparvatia	Shivparvatia_glanduligera	TRUE
NC_077503	2764675	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_alexandrae	TRUE
NC_040934	54820	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_aprica	FALSE
NC_061183	1799701	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_asclepiadea	FALSE
NC_061184	2591603	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_atrocastanea	FALSE
NC_069859	2182741	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_atsaensis	FALSE
NC_069860	1080091	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_caespitella	FALSE
NC_035226	1850528	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_capitata	FALSE
NC_023359	39855	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_chalcedonica	FALSE
NC_061185	2591604	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_chodatii	FALSE
NC_016729	39875	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_conica	FALSE
NC_023358	490730	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_conoidea	FALSE
NC_061186	443869	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_delavayi	FALSE
NC_087617	1045115	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_firma	FALSE
NC_077502	1080094	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_gonosperma	FALSE
NC_061187	663348	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_gracilicaulis	FALSE
NC_077501	1309618	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_graminifolia	FALSE
NC_048886	1170223	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_kiusiana	FALSE
NC_016730	37657	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_latifolia	FALSE
NC_069861	3004057	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_lhassana	FALSE
NC_061188	2916729	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_lineariloba	FALSE
NC_077500	2764677	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_lithophila	FALSE
NC_061189	1080101	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_melanantha	FALSE
NC_077499	411996	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_nana	FALSE
NC_016728	39899	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_noctiflora	FALSE
NC_077498	2764680	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_olgiana	FALSE
NC_023360	129946	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_paradoxa	FALSE
NC_077497	403542	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_repens	FALSE
NC_061190	2591602	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_stewartiana	FALSE
NC_061191	570847	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_tatarinowii	FALSE
NC_061192	443873	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_viscidula	FALSE
NC_016727	42043	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_vulgaris	FALSE
NC_035225	1850527	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene_wilfordii	FALSE
NC_041240	325515	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Spergula	Spergula_arvensis	TRUE
NC_080896	191669	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Spergularia	Spergularia_marina	TRUE
NC_084100	1137911	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Stellaria	Stellaria_neglecta	TRUE
NC_087618	1895983	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Stellaria	Stellaria_soongorica	FALSE
NC_087619	228246	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Stellaria	Stellaria_vestita	FALSE
NC_087620	2653284	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Stellaria	Stellaria_yunnanensis	FALSE
NC_058688	29737	Streptophyta	Magnoliopsida	Fagales	Casuarinaceae	Casuarina	Casuarina_cunninghamiana	TRUE
NC_042681	3522	Streptophyta	Magnoliopsida	Fagales	Casuarinaceae	Casuarina	Casuarina_glauca	FALSE
NC_045914	177078	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa_ashmeadii	TRUE
NC_031368	1004391	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa_cliftonii	FALSE
NC_039377	148947	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa_lentillifera	FALSE
NC_037367	717648	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa_manorensis	FALSE
NC_032042	76317	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa_racemosa	FALSE
NC_066970	76313	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa_taxifolia	FALSE
NC_039523	177082	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa_verticillata	FALSE
NC_065728	39394	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Brexia	Brexia_madagascariensis	TRUE
NC_065725	123405	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Catha	Catha_edulis	TRUE
NC_065717	1172576	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus_gemmatus	TRUE
NC_066674	1172579	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus_kusanoi	FALSE
NC_061667	994668	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus_paniculatus	FALSE
NC_065710	1172588	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus_stylosus	FALSE
NC_065712	1442712	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_acanthocarpus	TRUE
NC_065711	1008909	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_centidens	FALSE
NC_060645	123417	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_europaeus	FALSE
NC_057058	255352	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_fortunei	FALSE
NC_037518	408194	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_hamiltonianus	FALSE
NC_028067	212708	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_japonicus	FALSE
NC_062701	1089399	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_latifolius	FALSE
NC_057059	4309	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_maackii	FALSE
NC_062702	749924	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_macropterus	FALSE
NC_070243	1442724	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_microcarpus	FALSE
NC_062703	349479	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_oxyphyllus	FALSE
NC_057060	1089404	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_phellomanus	FALSE
NC_062704	749925	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_sachalinensis	FALSE
NC_036019	2039006	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_schensianus	FALSE
NC_047463	2726726	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus_szechuanensis	FALSE
NC_065708	2859577	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Glyptopetalum	Glyptopetalum_feddei	TRUE
NC_065715	2859578	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Glyptopetalum	Glyptopetalum_fengii	FALSE
NC_065704	2859579	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Gymnosporia	Gymnosporia_graciliramula	TRUE
NC_065705	2859580	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Gymnosporia	Gymnosporia_orbiculata	FALSE
